customer_id,total_revenue,total_purchases,avg_rating,total_pages_viewed,total_time_on_site,total_cart_abandoned,total_sessions,cluster
8289,2183.03,2,3.6,88,5624,1,5,2
8291,1136.8400000000001,2,4.25,16,2666,1,4,1
8292,0.0,0,4.0,6,713,0,1,0
8293,2968.16,1,4.0,16,1314,0,1,1
8294,0.0,0,4.0,20,2156,1,2,0
8295,0.0,0,4.0,25,1913,0,2,0
8296,0.0,0,4.0,2,916,1,1,0
8297,0.0,0,4.0,56,1446,1,3,0
8298,0.0,0,4.0,14,2957,1,2,0
8299,364.97,1,3.75,44,2560,2,4,2
8301,161.23,1,5.0,21,1666,0,1,1
8302,0.0,0,4.0,35,1863,1,2,0
8303,0.0,0,4.0,32,4256,3,3,0
8304,230.98,1,3.0,11,1717,0,1,1
8305,455.16,1,4.333333333333333,53,1083,1,3,0
8306,2189.42,2,4.142857142857143,114,7173,3,7,2
8307,1939.05,1,4.0,3,1543,0,1,1
8308,3630.95,1,4.25,57,4053,1,4,2
8309,0.0,0,4.0,21,915,0,1,0
8310,0.0,0,4.0,31,817,0,2,0
8311,4807.780000000001,2,2.6666666666666665,44,1865,1,3,1
8313,0.0,0,4.0,4,2578,1,2,0
8314,2147.47,1,4.0,58,6502,4,6,2
8315,0.0,0,4.0,48,3822,2,4,2
8316,1579.93,1,4.0,15,1393,0,1,1
8317,0.0,0,4.0,19,1955,1,2,0
8318,0.0,0,4.0,9,861,0,1,0
8319,0.0,0,4.0,8,2879,0,2,0
8320,389.97,1,4.333333333333333,42,2777,1,3,0
8321,1230.16,1,5.0,6,1186,0,1,1
8322,0.0,0,4.0,52,2612,0,3,0
8323,0.0,0,4.0,47,4585,2,3,2
8324,5046.5199999999995,2,3.6666666666666665,24,2525,1,3,1
8325,0.0,0,4.0,10,1056,0,1,0
8326,7153.35,2,4.5,38,2606,0,2,1
8327,4247.0599999999995,3,3.8,51,5863,1,5,2
8328,745.77,1,4.0,32,1145,1,2,1
8329,0.0,0,4.0,67,4135,4,5,2
8330,2293.24,1,4.0,9,313,0,1,1
8331,1409.88,1,4.0,24,3096,1,3,1
8332,3381.7,1,3.5,17,1453,1,2,1
8333,2551.71,1,4.0,31,1678,1,2,1
8334,0.0,0,4.0,28,2665,2,3,0
8335,0.0,0,4.0,2,1194,2,2,0
8336,0.0,0,4.0,14,1654,0,2,0
8337,4229.2,1,3.75,30,5119,3,4,2
8338,4820.48,1,4.2,70,3499,3,5,2
8339,0.0,0,4.0,5,1946,1,2,0
8340,2735.21,2,4.0,46,3633,1,4,1
8341,4810.91,3,3.8333333333333335,95,5618,2,6,2
8342,0.0,0,4.0,24,891,2,3,0
8343,0.0,0,4.0,54,1427,1,3,0
8344,0.0,0,4.0,10,2020,2,2,0
8345,5525.43,1,3.8,64,6304,2,5,2
8346,2766.34,1,3.8,62,5092,3,5,2
8347,1873.3,2,4.0,49,3336,2,4,2
8348,1433.37,1,4.2,71,4416,2,5,2
8349,0.0,0,4.0,33,271,1,2,0
8350,0.0,0,4.0,51,3120,0,3,0
8351,0.0,0,4.0,21,1974,1,2,0
8352,0.0,0,4.0,20,155,0,1,0
8353,661.66,1,4.333333333333333,35,1386,0,3,1
8354,1709.72,1,4.0,32,2177,2,3,1
8355,0.0,0,4.0,31,985,1,2,0
8356,500.76,1,4.0,33,146,0,2,1
8359,533.12,1,3.6666666666666665,52,2088,2,3,2
8360,1413.61,1,4.5,25,2227,0,2,1
8361,1512.3,1,2.5,28,2799,1,2,1
8362,0.0,0,4.0,6,2116,2,2,0
8363,2826.15,3,3.7142857142857144,100,5283,1,7,2
8364,0.0,0,4.0,14,1714,1,1,0
8365,1254.16,1,3.6666666666666665,59,1500,2,3,2
8366,0.0,0,4.0,11,264,0,1,0
8367,445.64,1,3.0,30,2112,1,2,1
8368,1494.77,1,3.25,66,4607,3,4,2
8369,1541.6,1,3.5,35,3399,2,4,2
8370,0.0,0,4.0,5,2001,1,2,0
8371,0.0,0,4.0,20,547,0,1,0
8372,0.0,0,4.0,39,3311,2,3,0
8373,4449.76,1,4.5,28,2783,1,2,1
8374,0.0,0,4.0,10,2001,1,2,0
8375,1009.08,1,4.5,12,1968,1,2,1
8376,3116.76,1,4.166666666666667,73,4609,2,6,2
8377,5287.29,3,4.0,73,5923,4,7,2
8378,0.0,0,4.0,36,3873,3,5,2
8379,6343.4400000000005,2,3.875,106,7013,2,8,2
8380,0.0,0,4.0,16,1682,1,1,0
8381,3119.76,1,4.0,10,95,0,1,1
8383,0.0,0,4.0,23,1503,0,1,0
8384,2970.6,1,5.0,18,1372,0,1,1
8385,0.0,0,4.0,32,1636,1,2,0
8386,1956.24,1,3.5,24,4805,3,4,2
8387,0.0,0,4.0,23,780,0,1,0
8388,559.57,1,4.0,34,1991,1,3,0
8389,172.62,1,4.0,25,2703,0,2,1
8390,0.0,0,4.0,36,562,2,2,0
8391,356.0,1,4.0,10,578,0,1,1
8392,849.1,1,3.5,33,2278,0,2,1
8393,2315.84,2,4.0,27,3307,1,3,1
8394,0.0,0,4.0,51,2891,3,4,2
8395,0.0,0,4.0,27,1281,2,2,0
8396,2087.94,1,4.0,35,4724,1,4,2
8398,0.0,0,4.0,79,3963,3,5,2
8399,5679.92,1,3.6666666666666665,44,2515,2,3,1
8400,0.0,0,4.0,4,1119,0,2,0
8401,0.0,0,4.0,6,221,0,1,0
8402,3047.6,1,4.0,48,1868,1,3,1
8403,0.0,0,4.0,34,1485,0,2,0
8404,1205.43,1,3.0,45,877,1,3,1
8405,0.0,0,4.0,26,2698,0,2,0
8406,332.05,1,4.0,54,2975,1,4,2
8407,0.0,0,4.0,51,1344,1,3,0
8408,2694.22,3,4.0,100,5510,2,6,2
8409,0.0,0,4.0,30,2347,0,2,0
8411,0.0,0,4.0,20,1145,1,1,0
8412,644.06,1,5.0,1,1594,0,1,1
8414,0.0,0,4.0,22,1046,0,1,0
8415,0.0,0,4.0,16,1602,1,1,0
8416,0.0,0,4.0,20,664,0,1,0
8417,3586.6,1,3.0,59,2994,0,3,1
8418,1131.79,1,4.5,28,1491,1,2,1
8419,0.0,0,4.0,56,3145,3,5,2
8421,7162.7,2,3.75,36,4270,1,4,1
8422,0.0,0,4.0,17,1050,0,1,0
8423,1148.1,1,4.0,24,525,0,1,1
8425,2831.48,1,3.0,7,841,0,1,1
8426,0.0,0,4.0,55,1887,3,4,0
8427,578.45,1,3.4,90,5020,3,5,2
8428,3418.56,1,3.0,51,4055,1,3,1
8429,2268.96,1,4.0,31,1601,0,2,1
8430,1989.15,1,4.166666666666667,79,7599,3,6,2
8431,1156.05,1,4.0,16,396,0,2,1
8432,0.0,0,4.0,23,1131,2,2,0
8433,957.02,2,3.8333333333333335,75,6285,4,6,2
8434,0.0,0,4.0,42,2523,2,3,0
8435,8343.869999999999,2,4.0,33,4103,2,4,1
8436,0.0,0,4.0,75,4739,2,4,2
8437,775.08,1,5.0,17,105,0,1,1
8438,0.0,0,4.0,70,4684,4,5,2
8439,2060.77,1,4.333333333333333,39,1039,1,3,1
8440,0.0,0,4.0,47,4200,1,3,0
8441,0.0,0,4.0,3,1365,0,1,0
8442,877.52,2,3.0,2,2116,0,2,1
8443,0.0,0,4.0,46,1328,2,3,0
8444,0.0,0,4.0,49,3784,2,3,0
8445,2208.34,1,3.5,33,3442,0,2,1
8446,1526.76,1,4.0,71,6084,3,5,2
8447,1223.2,1,4.5,18,1667,1,2,1
8448,2907.24,1,3.5,31,1443,0,2,1
8450,1441.74,1,4.0,25,2963,3,5,2
8451,0.0,0,4.0,26,2325,0,2,0
8452,1298.49,1,4.2,57,2420,1,5,2
8453,4193.09,2,4.333333333333333,40,3780,0,3,1
8454,2570.53,1,4.0,47,1990,2,4,2
8455,2611.74,1,3.25,78,4962,1,4,2
8456,0.0,0,4.0,40,676,2,2,0
8457,0.0,0,4.0,71,4961,2,4,2
8458,0.0,0,4.0,21,2685,0,2,0
8459,256.5,1,3.0,39,1170,1,2,1
8460,1505.1599999999999,2,3.5,37,5371,1,4,2
8461,2957.64,1,3.0,16,1482,0,1,1
8462,0.0,0,4.0,13,1921,1,2,0
8463,0.0,0,4.0,6,1568,0,1,0
8464,2416.21,1,4.333333333333333,37,3616,1,3,1
8465,1026.18,1,4.5,31,1847,1,2,1
8466,0.0,0,4.0,15,1912,1,2,0
8467,0.0,0,4.0,24,36,1,1,0
8468,0.0,0,4.0,9,997,1,1,0
8469,0.0,0,4.0,67,4224,2,4,2
8470,0.0,0,4.0,7,928,0,1,0
8471,0.0,0,4.0,28,1473,2,2,0
8472,0.0,0,4.0,40,3841,1,3,0
8473,0.0,0,4.0,18,2383,2,2,0
8474,0.0,0,4.0,27,2620,1,2,0
8475,0.0,0,4.0,12,223,1,1,0
8476,1177.25,1,1.0,14,665,0,1,1
8477,3485.94,1,4.5,11,2137,1,2,1
8478,0.0,0,4.0,57,1721,3,4,0
8479,4037.22,1,3.0,24,1042,0,1,1
8480,0.0,0,4.0,16,1231,1,1,0
8481,1359.36,1,4.0,60,5381,2,4,2
8482,0.0,0,4.0,42,1797,0,2,0
8483,1608.1,1,5.0,8,529,0,1,1
8484,0.0,0,4.0,16,1217,1,1,0
8487,1353.2,1,4.25,15,2235,2,4,0
8488,0.0,0,4.0,57,4416,1,4,2
8489,0.0,0,4.0,44,1923,2,2,0
8490,2438.69,1,4.25,53,4105,0,4,1
8491,641.31,1,4.0,40,4097,2,5,2
8493,0.0,0,4.0,43,3330,3,3,0
8494,0.0,0,4.0,13,231,0,1,0
8495,0.0,0,4.0,12,109,0,1,0
8496,0.0,0,4.0,20,97,0,1,0
8497,0.0,0,4.0,12,1229,1,1,0
8498,1381.46,1,3.75,62,4558,0,4,2
8499,5686.5,2,4.4,57,4318,1,5,2
8500,0.0,0,4.0,41,2634,1,3,0
8501,1883.69,3,3.8,73,1671,1,5,1
8502,0.0,0,4.0,37,2554,3,3,0
8503,465.46,1,4.333333333333333,48,2535,1,3,0
8504,0.0,0,4.0,16,552,0,1,0
8505,3055.39,1,4.0,71,2229,2,5,2
8506,0.0,0,4.0,12,1035,0,1,0
8507,1832.87,2,3.5,47,4059,1,4,1
8508,0.0,0,4.0,39,2289,1,2,0
8509,189.03,1,5.0,18,66,0,1,1
8510,1105.66,1,4.5,17,2641,0,2,1
8511,0.0,0,4.0,33,2397,2,2,0
8512,3782.55,1,4.25,72,4201,2,4,2
8513,0.0,0,4.0,29,3978,2,5,0
8514,0.0,0,4.0,14,1022,0,1,0
8515,3550.8,1,4.0,57,3696,2,4,2
8516,0.0,0,4.0,24,3993,1,3,0
8517,0.0,0,4.0,44,2371,2,2,0
8518,0.0,0,4.0,51,2941,0,4,0
8519,0.0,0,4.0,39,334,1,2,0
8520,0.0,0,4.0,41,950,1,2,0
8521,1906.36,1,3.6666666666666665,37,4182,2,3,2
8522,0.0,0,4.0,51,2292,1,3,0
8523,0.0,0,4.0,16,1707,0,1,0
8524,0.0,0,4.0,52,3413,3,5,2
8525,1629.86,1,3.75,30,4986,1,4,2
8526,1161.24,1,4.0,45,3829,0,3,1
8527,1299.31,2,3.6666666666666665,53,4117,1,3,1
8528,2383.85,1,3.3333333333333335,26,1813,0,3,1
8529,619.92,1,4.0,30,2583,0,2,1
8530,0.0,0,4.0,1,1101,1,1,0
8531,5049.22,3,4.0,49,3902,0,3,1
8533,3440.16,1,4.0,101,8319,4,7,2
8534,5044.07,1,3.8,56,4146,2,5,2
8535,3574.05,1,4.0,30,2217,0,3,1
8536,0.0,0,4.0,48,1463,1,2,0
8537,0.0,0,4.0,47,1140,0,2,0
8538,2521.33,1,3.6666666666666665,48,3469,2,3,2
8539,0.0,0,4.0,28,1753,0,3,0
8540,0.0,0,4.0,29,2519,1,2,0
8541,769.54,1,4.333333333333333,46,1919,2,3,0
8542,1311.94,1,4.0,30,1689,3,4,2
8543,0.0,0,4.0,45,3982,3,4,2
8544,0.0,0,4.0,46,3129,0,3,0
8545,2476.46,2,4.5,19,1359,0,2,1
8546,3048.68,2,4.5,28,665,0,2,1
8547,269.49,1,3.0,2,1368,0,1,1
8549,0.0,0,4.0,51,4000,3,3,2
8550,0.0,0,4.0,35,2281,1,2,0
8551,0.0,0,4.0,20,1289,1,2,0
8552,4360.83,1,4.333333333333333,11,2884,1,3,1
8553,3504.67,1,3.5,22,3226,0,2,1
8554,1425.75,1,4.0,26,4198,1,4,2
8555,0.0,0,4.0,13,1573,1,1,0
8556,317.38,1,3.6666666666666665,35,3412,1,3,0
8557,425.09,1,3.6,48,4863,2,5,2
8558,1949.77,1,4.0,40,4081,0,5,1
8559,0.0,0,4.0,29,3114,2,2,0
8560,0.0,0,4.0,33,2610,4,4,0
8561,0.0,0,4.0,28,4111,2,3,0
8562,1920.3,1,5.0,1,787,0,1,1
8563,5281.4,2,3.0,17,2061,0,2,1
8564,0.0,0,4.0,31,1978,3,3,0
8565,0.0,0,4.0,22,1389,1,1,0
8566,0.0,0,4.0,48,3836,2,3,0
8567,852.8,1,3.25,64,5509,1,4,2
8568,0.0,0,4.0,32,2264,0,2,0
8569,0.0,0,4.0,44,2757,3,4,0
8570,0.0,0,4.0,17,2514,1,2,0
8572,2339.99,1,2.0,3,307,0,1,1
8573,1965.52,2,4.0,12,663,0,2,1
8574,1228.97,1,4.0,51,2896,3,4,2
8575,1024.64,1,4.0,24,1321,0,2,1
8577,1363.78,1,4.0,43,4925,2,4,2
8578,0.0,0,4.0,39,3103,4,4,2
8579,0.0,0,4.0,22,1058,3,3,0
8580,0.0,0,4.0,36,2001,1,2,0
8581,0.0,0,4.0,2,1475,0,1,0
8582,0.0,0,4.0,5,3455,1,2,0
8583,725.88,1,3.888888888888889,115,6470,6,9,2
8584,2063.11,2,4.0,109,5564,5,8,2
8585,1133.7,1,4.333333333333333,30,1938,1,3,1
8586,4753.72,2,4.0,37,2020,0,2,1
8588,429.02,1,4.25,50,3579,3,4,2
8589,222.62,1,4.0,14,1749,0,1,1
8590,0.0,0,4.0,26,488,0,2,0
8591,0.0,0,4.0,88,5134,3,5,2
8592,0.0,0,4.0,26,1795,0,2,0
8593,1393.39,2,4.5,48,5052,0,4,1
8594,0.0,0,4.0,14,1035,1,1,0
8595,3399.54,1,3.3333333333333335,45,2427,1,3,1
8596,1619.06,1,4.5,30,2171,1,2,1
8597,3589.02,1,4.0,91,2385,1,6,2
8598,0.0,0,4.0,39,2490,1,3,0
8599,0.0,0,4.0,11,795,0,1,0
8600,0.0,0,4.0,37,3198,2,3,0
8601,0.0,0,4.0,14,1557,1,1,0
8602,0.0,0,4.0,51,2677,2,3,0
8603,5573.31,1,3.0,12,1043,0,1,1
8604,2045.2,1,3.6666666666666665,48,2632,2,3,2
8605,2349.79,1,4.5,19,2125,0,2,1
8606,0.0,0,4.0,31,2081,3,3,0
8607,0.0,0,4.0,24,994,0,1,0
8608,11392.83,3,3.2,60,7227,2,5,2
8609,761.8,1,4.0,29,2666,3,4,2
8610,206.4,1,3.0,9,328,0,1,1
8611,5016.35,1,3.0,23,3941,2,3,1
8612,0.0,0,4.0,5,2832,2,2,0
8613,4117.28,3,3.2,38,3346,1,5,1
8614,1475.46,2,4.0,56,4544,1,5,2
8615,2043.3,2,3.6,51,3703,0,5,1
8616,402.05,1,3.6666666666666665,18,3127,2,3,0
8617,633.84,1,4.5,18,3198,0,2,1
8618,0.0,0,4.0,29,4448,2,3,0
8619,0.0,0,4.0,18,663,1,2,0
8620,0.0,0,4.0,20,282,0,1,0
8621,0.0,0,4.0,84,7433,4,6,2
8622,1243.98,1,3.5,13,2673,0,2,1
8623,0.0,0,4.0,9,1939,2,2,0
8624,1983.42,1,4.0,10,903,0,1,1
8625,860.52,1,3.3333333333333335,46,1899,0,3,1
8626,0.0,0,4.0,9,931,0,1,0
8627,0.0,0,4.0,18,1244,1,1,0
8628,1378.9,2,4.0,75,3410,1,5,2
8629,4782.21,2,2.6666666666666665,48,3911,1,3,1
8630,321.92,1,4.0,59,3174,3,4,2
8631,0.0,0,4.0,22,84,1,1,0
8632,599.67,1,4.0,32,1040,1,2,0
8633,228.21,1,4.0,22,3076,2,3,0
8634,3000.21,1,4.166666666666667,62,5610,4,6,2
8635,0.0,0,4.0,20,596,1,1,0
8636,3314.53,2,4.333333333333333,13,3486,0,3,1
8637,0.0,0,4.0,35,2818,2,2,0
8638,1292.67,1,3.7142857142857144,88,6091,2,7,2
8639,0.0,0,4.0,32,1029,1,2,0
8640,0.0,0,4.0,53,5127,2,4,2
8641,293.78,1,4.0,25,543,1,2,0
8642,1284.44,1,4.0,64,4798,3,5,2
8643,0.0,0,4.0,34,3259,1,4,0
8644,3074.87,2,4.5,9,680,0,2,1
8645,0.0,0,4.0,41,1433,1,2,0
8646,3080.44,1,4.0,29,2561,0,3,1
8647,0.0,0,4.0,71,4224,2,5,2
8648,3620.26,1,4.5,38,1341,0,2,1
8649,0.0,0,4.0,22,2484,2,2,0
8650,1225.52,1,4.0,18,844,1,2,1
8651,6519.0599999999995,2,3.875,108,4697,4,8,2
8652,0.0,0,4.0,13,280,0,1,0
8653,3744.0,3,4.6,40,3333,1,5,1
8654,247.18,1,4.2,82,3039,3,5,2
8655,773.69,1,4.25,65,1665,2,4,2
8656,0.0,0,4.0,28,2316,1,2,0
8657,0.0,0,4.0,21,1473,1,1,0
8658,0.0,0,4.0,35,1794,1,2,0
8659,1051.56,1,4.0,21,3185,1,3,1
8660,303.18,1,3.6666666666666665,26,1837,1,3,0
8661,0.0,0,4.0,37,1869,1,2,0
8662,0.0,0,4.0,71,5473,4,5,2
8663,0.0,0,4.0,37,2597,0,2,0
8664,1122.73,1,4.5,11,2152,1,2,1
8665,0.0,0,4.0,59,5392,3,5,2
8666,0.0,0,4.0,22,1485,2,3,0
8667,687.1899999999999,2,4.0,32,1694,1,4,1
8668,1320.7,2,4.5,52,2812,1,4,2
8670,192.56,1,4.25,43,4867,1,4,2
8672,0.0,0,4.0,19,1389,1,2,0
8673,0.0,0,4.0,33,1671,2,2,0
8674,419.8,1,4.5,17,2526,0,2,1
8675,0.0,0,4.0,37,2819,1,3,0
8676,0.0,0,4.0,15,321,1,1,0
8677,2762.84,1,3.0,19,2775,1,2,1
8678,0.0,0,4.0,35,2590,1,2,0
8679,3688.9,2,4.5,68,2184,2,4,2
8681,2696.42,1,3.3333333333333335,33,2934,0,3,1
8682,5531.929999999999,2,4.333333333333333,33,4033,0,3,1
8684,1411.34,1,3.0,27,681,0,2,1
8685,1055.11,1,4.166666666666667,67,5894,2,6,2
8686,3010.2799999999997,2,4.142857142857143,102,5222,1,7,2
8687,0.0,0,4.0,54,3463,1,4,0
8688,700.49,1,4.0,83,5214,3,5,2
8689,0.0,0,4.0,37,2973,2,3,0
8690,0.0,0,4.0,36,723,1,2,0
8691,0.0,0,4.0,7,1725,0,1,0
8692,0.0,0,4.0,21,643,0,1,0
8693,0.0,0,4.0,42,904,3,3,0
8694,2245.58,2,4.5,33,6147,0,4,1
8695,0.0,0,4.0,32,1577,1,3,0
8696,0.0,0,4.0,31,1706,0,2,0
8697,0.0,0,4.0,3,1261,1,1,0
8698,0.0,0,4.0,47,2492,1,3,0
8699,1432.62,1,3.25,45,4057,1,4,2
8700,0.0,0,4.0,18,2988,2,2,0
8701,0.0,0,4.0,8,574,1,2,0
8702,0.0,0,4.0,32,1897,2,2,0
8703,0.0,0,4.0,22,1222,0,1,0
8704,0.0,0,4.0,41,5711,1,4,2
8705,0.0,0,4.0,6,1115,0,1,0
8706,0.0,0,4.0,13,3768,0,3,0
8707,4850.2,1,4.333333333333333,24,2437,1,3,1
8708,5309.18,3,3.5555555555555554,137,9661,4,9,2
8709,321.04,1,4.0,19,2779,1,2,0
8710,551.11,1,4.0,58,3331,2,5,2
8711,3403.38,2,3.0,23,2513,1,3,1
8712,1549.83,1,4.25,72,5246,1,4,2
8713,0.0,0,4.0,23,363,1,2,0
8714,0.0,0,4.0,51,3498,2,5,2
8715,2696.56,2,3.6666666666666665,39,2639,0,3,1
8716,142.61,1,4.25,58,3632,3,4,2
8717,0.0,0,4.0,29,2419,0,2,0
8718,0.0,0,4.0,22,94,1,1,0
8719,0.0,0,4.0,7,1331,2,2,0
8720,0.0,0,4.0,37,2763,1,2,0
8721,0.0,0,4.0,15,1581,1,2,0
8722,720.51,1,4.0,17,736,0,1,1
8723,0.0,0,4.0,13,2099,2,2,0
8724,0.0,0,4.0,8,936,1,1,0
8725,0.0,0,4.0,28,2460,1,3,0
8726,0.0,0,4.0,45,2039,2,3,0
8727,2650.26,1,3.6666666666666665,29,3479,0,3,1
8729,1410.47,2,4.0,50,4781,2,4,2
8730,2972.55,1,4.5,42,2333,0,2,1
8731,0.0,0,4.0,27,1586,1,2,0
8734,639.1,1,4.333333333333333,39,3167,2,3,2
8735,1335.54,1,4.0,32,1376,2,3,0
8736,2908.37,1,4.0,11,2821,0,2,1
8737,4190.45,2,4.2,65,1452,2,5,2
8738,2842.11,1,3.0,22,1213,0,2,1
8739,0.0,0,4.0,37,2465,2,2,0
8740,521.32,1,4.0,116,7807,4,8,2
8741,622.52,1,3.3333333333333335,56,1640,1,3,1
8742,0.0,0,4.0,3,741,1,2,0
8743,0.0,0,4.0,43,3587,2,4,0
8744,5100.64,1,3.75,66,3041,2,4,2
8745,1771.88,1,4.2,51,5360,4,5,2
8746,0.0,0,4.0,31,2746,1,2,0
8747,0.0,0,4.0,46,3620,2,4,0
8749,2386.46,1,3.8,70,4664,2,5,2
8750,4052.46,3,3.75,50,3613,0,4,1
8751,961.12,1,2.0,16,806,0,1,1
8753,0.0,0,4.0,32,2232,1,2,0
8754,1185.87,1,4.5,27,2433,0,2,1
8755,498.93,1,4.25,37,1420,3,4,0
8756,1859.51,1,4.2,97,3558,1,5,2
8757,0.0,0,4.0,3,1242,1,1,0
8758,0.0,0,4.0,51,3526,0,4,0
8761,509.3,1,4.0,41,1983,0,2,1
8762,0.0,0,4.0,57,3022,2,3,0
8763,0.0,0,4.0,70,5837,4,6,2
8764,0.0,0,4.0,7,117,1,1,0
8765,0.0,0,4.0,20,480,1,1,0
8766,0.0,0,4.0,36,2052,2,3,0
8767,0.0,0,4.0,69,3373,3,4,2
8768,2304.68,1,3.75,51,3839,2,4,2
8769,330.88,1,3.6666666666666665,30,2918,0,3,1
8770,0.0,0,4.0,84,5212,2,5,2
8771,496.95,1,4.0,17,1616,0,1,1
8772,6876.8099999999995,2,3.5,68,3150,1,4,1
8773,1260.34,1,4.0,64,4532,2,4,2
8774,2742.25,1,4.5,33,1423,1,2,1
8775,903.06,1,4.0,34,1346,1,2,1
8776,2103.78,1,4.0,41,1737,3,4,2
8777,0.0,0,4.0,15,1328,1,2,0
8778,0.0,0,4.0,19,1052,1,1,0
8779,4196.82,2,4.333333333333333,48,2154,1,3,1
8780,0.0,0,4.0,15,532,0,1,0
8781,3952.1299999999997,2,4.0,78,3725,1,5,2
8782,1482.06,1,3.75,60,4596,2,4,2
8783,0.0,0,4.0,44,5149,2,4,2
8784,3335.66,1,4.5,19,3376,0,2,1
8785,1184.28,1,3.6666666666666665,15,3741,1,3,1
8786,0.0,0,4.0,17,1527,0,1,0
8788,0.0,0,4.0,47,4514,2,4,2
8789,0.0,0,4.0,46,2856,2,3,0
8790,0.0,0,4.0,21,1068,0,1,0
8791,618.21,1,4.0,43,1491,0,3,1
8792,0.0,0,4.0,18,225,1,1,0
8793,0.0,0,4.0,71,3282,2,4,2
8794,3869.36,1,4.333333333333333,23,3353,1,3,1
8795,1354.32,1,4.0,20,1727,0,2,1
8796,637.1,1,4.5,32,1577,1,2,0
8798,0.0,0,4.0,4,1313,1,1,0
8800,609.54,1,4.0,29,825,0,2,1
8801,1935.4,1,4.5,31,2349,0,2,1
8802,0.0,0,4.0,53,3501,2,3,0
8803,0.0,0,4.0,35,3216,1,3,0
8804,0.0,0,4.0,54,3254,0,3,0
8805,0.0,0,4.0,24,657,2,2,0
8806,107.6,1,3.5,31,1684,3,4,0
8807,0.0,0,4.0,50,4150,2,3,0
8808,6869.81,1,4.0,13,1507,1,2,1
8809,0.0,0,4.0,31,4948,2,3,0
8810,0.0,0,4.0,27,881,1,2,0
8811,1674.1,2,3.75,78,4514,1,4,2
8812,0.0,0,4.0,8,3223,2,2,0
8813,0.0,0,4.0,76,3445,1,5,2
8814,0.0,0,4.0,3,623,0,1,0
8815,2769.81,1,3.6666666666666665,92,6052,3,6,2
8817,2367.32,2,4.2,66,3534,1,5,2
8818,1002.8199999999999,2,3.4,57,5774,1,5,2
8819,0.0,0,4.0,8,2372,2,2,0
8820,0.0,0,4.0,97,5264,4,6,2
8821,0.0,0,4.0,5,736,0,1,0
8822,0.0,0,4.0,19,441,1,1,0
8823,4389.32,2,3.2857142857142856,104,3856,3,7,2
8824,2766.2,1,5.0,6,940,0,1,1
8826,2952.3,1,4.5,31,2345,1,2,1
8827,0.0,0,4.0,35,3272,1,2,0
8828,0.0,0,4.0,17,1504,0,2,0
8829,185.95,1,4.333333333333333,35,2960,1,3,0
8830,560.76,1,4.0,19,2947,1,2,1
8831,0.0,0,4.0,15,1564,2,2,0
8832,0.0,0,4.0,30,2021,1,3,0
8833,501.55,1,4.0,2,989,0,1,1
8834,0.0,0,4.0,39,3025,3,3,0
8835,2062.68,1,3.0,45,2260,1,3,1
8838,0.0,0,4.0,48,2881,3,3,0
8839,0.0,0,4.0,18,2414,2,2,0
8840,1323.14,1,3.8333333333333335,70,5707,3,6,2
8841,866.52,1,3.3333333333333335,46,2372,0,3,1
8842,940.44,1,4.0,57,4892,0,4,2
8844,0.0,0,4.0,30,883,1,2,0
8845,60.08,1,3.0,12,164,0,1,1
8846,2596.08,3,3.5,66,3760,0,4,1
8847,0.0,0,4.0,36,2046,2,2,0
8848,5978.31,1,4.0,16,4252,1,3,1
8849,0.0,0,4.0,6,594,1,1,0
8850,2304.21,1,4.5,8,1673,1,2,1
8851,7454.47,2,2.5,64,3322,2,4,1
8852,1788.51,1,4.5,18,1382,0,2,1
8853,0.0,0,4.0,38,4266,2,3,0
8854,1066.89,1,4.25,54,3875,1,4,2
8855,665.74,1,4.2,87,5951,2,5,2
8856,0.0,0,4.0,49,3779,0,4,0
8857,0.0,0,4.0,5,1537,0,1,0
8858,1202.04,1,4.333333333333333,32,3331,0,3,1
8859,0.0,0,4.0,20,667,1,1,0
8861,2485.73,1,4.333333333333333,51,3474,0,3,1
8862,0.0,0,4.0,64,2269,3,4,2
8863,1434.13,1,3.5,27,1281,0,2,1
8864,182.49,1,3.5,28,1074,1,2,0
8865,0.0,0,4.0,16,1545,1,1,0
8866,1659.78,1,2.0,6,690,0,1,1
8867,0.0,0,4.0,5,2679,0,2,0
8868,0.0,0,4.0,53,2529,3,4,2
8869,0.0,0,4.0,29,1958,1,2,0
8870,0.0,0,4.0,64,3658,3,4,2
8871,0.0,0,4.0,14,1514,1,2,0
8872,886.42,1,3.6666666666666665,42,1428,1,3,1
8873,167.64,1,4.0,42,862,0,2,1
8874,0.0,0,4.0,80,4683,4,6,2
8875,696.68,1,3.5,17,1848,1,2,1
8876,322.82,1,3.3333333333333335,15,2283,0,3,1
8878,3492.4,1,4.0,98,6091,2,6,2
8879,942.82,1,4.0,42,1757,1,2,1
8880,0.0,0,4.0,57,1799,3,3,0
8881,675.05,1,4.0,71,4363,3,4,2
8882,0.0,0,4.0,2,949,0,1,0
8883,566.58,1,4.0,3,1150,0,1,1
8884,494.97,1,3.6666666666666665,59,2612,2,3,2
8885,1193.0,1,4.2,81,5179,1,5,2
8886,0.0,0,4.0,18,752,1,2,0
8889,0.0,0,4.0,34,3857,1,4,0
8890,0.0,0,4.0,16,1666,1,1,0
8891,0.0,0,4.0,3,1736,0,1,0
8893,0.0,0,4.0,16,807,0,1,0
8894,590.08,1,4.0,96,8945,3,7,2
